TSK-0462013-6-24 8:34:43;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:34:57 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:37:58 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:35:05 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:35:20 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:38:30 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:35:36 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:38:51;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3076/24/2013 8:35:43 AM;91G9414;true;1970-01-01 08:00:00 +0800
TSK-3056/24/2013 8:33:08 AM;91G9413 01;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 8:32:58 AM;;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:42:16;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3056/24/2013 8:37:00 AM;91G9413 01;true;1970-01-01 08:00:00 +0800
TSK-3076/24/2013 8:40:06 AM;91G9414;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:45:34;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:42:36 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:42:48 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:43:02 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:43:15 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:43:37 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:43:55 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:44:07 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:44:21 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:44:33 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:44:47 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:45:01 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:45:15 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:45:29 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:45:42 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 8:40:30 AM;;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:51:37 AM;A2125409810;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:48:38;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3056/24/2013 8:41:24 AM;91G9413 01;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:52:16 AM;A2125409810;true;1970-01-01 08:00:00 +0800
